5.00E+00,4.00E+00,4.00E+00,5.00E+00,3.00E+00,4.00E+00,3.50E+00,2.00E+00,,3.81E+00,bertf,0.960657299,,0.956142187,,0.965265453,,0.857142857,,0.81199794,,0.76033713,,0.69975223,,0.766348536,,0.806171731,,0.797762325,,0.980863,,0.920954,,0.456267215,,0.664375021,,0.857142857,,0.800909
5.00E+00,5.00E+00,5.00E+00,3.00E+00,4.00E+00,4.00E+00,5.00E+00,4.13E+00,,4.39E+00,bertf,0.962546647,,0.958240986,,0.966938317,,0.965517241,,0.94686415,,0.92713066,,0.906187443,,0.964541027,,0.95051811,,0.953279237,,0.998797,,0.991344,,0.976119403,,0.866403476,,0.965517241,,0.971716
3.50E+00,4.00E+00,2.00E+00,2.00E+00,3.00E+00,3.00E+00,4.00E+00,5.00E+00,,3.31E+00,bertf,0.965372741,,0.961398244,,0.969426572,,0.666666666,,0.57735027,,6.93E-06,,4.27E-06,,0.790740995,,0.733196758,,0.743864039,,0.893431,,0.835955,,0.933333333,,0.534704115,,0.666666667,,0.820704
4.00E+00,4.00E+00,5.00E+00,5.00E+00,5.00E+00,2.00E+00,3.63E+00,3.00E+00,,3.95E+00,bertf,0.965889037,,0.962198615,,0.969653487,,0.846153846,,0.79662751,,0.73916033,,0.67034209,,0.793478634,,0.724427927,,0.736921557,,0.969614,,0.888048,,0.445933569,,0.683354359,,0.846153846,,0.742962
4.00E+00,4.00E+00,5.00E+00,5.00E+00,5.00E+00,4.38E+00,5.00E+00,4.00E+00,,4.55E+00,bertf,0.965185344,,0.961409748,,0.96903348,,0.809523809,,0.72538988,,0.62932835,,0.536880536,,0.702912678,,0.746406815,,0.737135886,,0.972128,,0.890617,,0.437285496,,0.640383909,,0.80952381,,0.841946
5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,4.63E+00,,4.83E+00,bertf,0.96655792,,0.963018298,,0.970165551,,0.923076923,,0.87705802,,0.82398249,,0.7611606,,0.84476199,,0.892374176,,0.882279717,,0.986273,,0.949949,,0.524506594,,0.855263177,,0.923076923,,0.879286
5.00E+00,5.00E+00,5.00E+00,4.00E+00,5.00E+00,5.00E+00,4.50E+00,4.00E+00,,4.69E+00,bertf,0.968413949,,0.965082526,,0.971809387,,0.96875,,0.95197164,,0.93432258,,0.915710375,,0.939095132,,0.933028704,,0.93423357,,0.998272,,0.983408,,0.979661017,,0.924748714,,0.96875,,0.893326
3.00E+00,4.00E+00,1.00E+00,3.00E+00,3.00E+00,3.00E+00,1.00E+00,4.00E+00,,2.75E+00,bertf,0.967819929,,0.964378893,,0.971324682,,0.882352941,,0.84670642,,0.80709076,,0.762465859,,0.807096681,,0.840369674,,0.833420613,,0.989461,,0.944072,,0.542006728,,0.692176257,,0.882352941,,0.874401
4.00E+00,2.00E+00,3.00E+00,4.00E+00,2.00E+00,2.88E+00,3.00E+00,4.00E+00,,3.11E+00,bertf,0.964972675,,0.961310863,,0.968701422,,0.6,,0.41403934,,0.29766192,,3.85E-05,,0.524048356,,0.586633347,,0.572644149,,0.874415,,0.757272,,0.352143385,,0.484751069,,0.6,,0.609852
5.00E+00,4.00E+00,3.00E+00,4.00E+00,5.00E+00,3.00E+00,3.63E+00,4.00E+00,,3.95E+00,bertf,0.966310143,,0.962700546,,0.969984233,,0.952380952,,0.9258201,,0.8970291,,0.865603055,,0.933374865,,0.946253318,,0.943639782,,0.995168,,0.974858,,0.594450668,,0.8432134,,0.952380952,,0.931809
5.00E+00,4.63E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,5.00E+00,,4.83E+00,bertf,0.966756701,,0.963319063,,0.970255911,,0.75,,0.56694671,,0.37697372,,5.72E-05,,0.653995742,,0.591749603,,0.602942083,,0.928781,,0.862925,,0.393071035,,0.626382485,,0.75,,0.631124
5.00E+00,3.00E+00,5.00E+00,4.00E+00,5.00E+00,3.00E+00,3.88E+00,5.00E+00,,4.23E+00,bertf,0.967766941,,0.964493513,,0.971099079,,0.956521739,,0.93250481,,0.90667531,,0.878741909,,0.916172225,,0.929355169,,0.926677969,,0.995242,,0.972324,,0.59065279,,0.834286439,,0.956521739,,0.948126
4.00E+00,4.00E+00,5.00E+00,3.00E+00,4.00E+00,3.00E+00,3.38E+00,3.00E+00,,3.67E+00,bertf,0.968032062,,0.964660645,,0.97146225,,0.857142857,,0.77459667,,0.70295919,,0.645565161,,0.775136992,,0.768690887,,0.769968574,,0.981963,,0.917681,,0.501029731,,0.63981357,,0.857142857,,0.763899
5.00E+00,4.00E+00,5.00E+00,4.25E+00,4.00E+00,4.00E+00,5.00E+00,5.00E+00,,4.53E+00,bertf,0.967105389,,0.962656975,,0.971690357,,0.666666666,,0.57735027,,6.93E-06,,4.27E-06,,0.586858384,,0.612007116,,0.606748319,,0.818174,,0.80106,,0.272954093,,0.498329531,,0.666666667,,0.685814
5.00E+00,4.00E+00,4.00E+00,3.00E+00,5.00E+00,4.00E+00,3.50E+00,2.00E+00,,3.81E+00,bertf,0.962447524,,0.956077337,,0.96924448,,0.108695652,,0.09829464,,0.08701138,,0.074399915,,0.111875838,,0.625466326,,0.325497806,,0.820639,,0.660419,,0.19335783,,0.167488534,,0.212100139,,0.399704
5.00E+00,4.00E+00,4.00E+00,4.00E+00,5.00E+00,3.00E+00,3.63E+00,3.00E+00,,3.95E+00,bertf,0.957287848,,0.951097369,,0.963889003,,4.51E-17,,5.53E-17,,7.45E-17,,1.54E-14,,0.105769231,,0.033536585,,0.038841808,,0.256051,,0.235967,,0,,0.043778049,,0,,0.229024
5.00E+00,4.00E+00,5.00E+00,4.00E+00,5.00E+00,4.00E+00,3.00E+00,4.00E+00,,4.25E+00,bertf,0.952480853,,0.94691366,,0.958453298,,0.019283184,,4.57E-10,,1.37E-12,,7.83E-14,,0.209725159,,0.061638351,,0.071773949,,0.7518,,0.527023,,0.013377926,,0.034431998,,0.045488441,,0.248879
3.00E+00,3.00E+00,2.75E+00,4.00E+00,3.00E+00,1.00E+00,1.00E+00,2.00E+00,,2.47E+00,bertf,0.947445214,,0.941975236,,0.953306556,,3.23E-17,,3.28E-17,,3.33E-17,,3.39E-17,,0.097989376,,0.164637533,,0.144923216,,0.894655,,0.49253,,0,,0.076198487,,0,,0.24601
4.00E+00,3.00E+00,5.00E+00,4.00E+00,5.00E+00,3.00E+00,4.00E+00,5.00E+00,,4.13E+00,bertf,0.942428708,,0.936970532,,0.948267102,,4.35E-17,,4.45E-17,,4.55E-17,,4.66E-17,,0.128071057,,0.177516105,,0.164791527,,0.826789,,0.45928,,0.01815889,,0.03247597,,0,,0.192492
5.00E+00,4.00E+00,5.00E+00,4.38E+00,5.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.55E+00,bertf,0.937740922,,0.93228972,,0.94356209,,0.061923522,,1.01E-09,,2.61E-12,,1.35E-13,,0.252980004,,0.097207125,,0.110827052,,0.795359,,0.516635,,0.029813665,,0.045111613,,0.095015576,,0.210538
5.00E+00,4.13E+00,5.00E+00,5.00E+00,3.00E+00,4.00E+00,4.00E+00,4.00E+00,,4.27E+00,bertf,0.938579738,,0.933138371,,0.944380939,,0.838709677,,0.78425363,,0.72543059,,0.683419529,,0.711114736,,0.718301135,,0.716847787,,0.982308,,0.902401,,0.460215756,,0.667143155,,0.838709677,,0.78061
5.00E+00,3.00E+00,5.00E+00,3.00E+00,5.00E+00,2.00E+00,4.00E+00,3.50E+00,,3.81E+00,bertf,0.937540293,,0.931886375,,0.943553329,,0.44,,0.23452079,,0.1337247,,1.82E-05,,0.344545944,,0.379408037,,0.371743247,,0.902257,,0.701292,,0.237593783,,0.383480619,,0.44,,0.411654
3.50E+00,4.00E+00,5.00E+00,3.00E+00,4.00E+00,2.00E+00,3.00E+00,2.00E+00,,3.31E+00,bertf,0.938048124,,0.932408094,,0.944038153,,0.846153846,,0.75106762,,0.71070244,,0.681245536,,0.753336192,,0.763473094,,0.761416651,,0.971076,,0.906846,,0.488592103,,0.696361805,,0.846153846,,0.819062
5.00E+00,2.00E+00,5.00E+00,4.00E+00,2.00E+00,3.13E+00,3.00E+00,3.00E+00,,3.39E+00,bertf,0.937780142,,0.931729257,,0.944196224,,0.818181818,,0.75678747,,0.68269248,,0.587728372,,0.764074827,,0.731160528,,0.737432533,,0.858239,,0.88892,,0.454720437,,0.593459305,,0.818181818,,0.54218
5.00E+00,3.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.38E+00,bertf,0.938304126,,0.932212412,,0.944754124,,0.8,,0.71713717,,0.65180804,,0.582823395,,0.780452175,,0.780452175,,0.780452175,,0.96717,,0.900072,,0.448876435,,0.659532535,,0.8,,0.723928
2.25E+00,2.00E+00,3.00E+00,3.00E+00,1.00E+00,1.00E+00,2.00E+00,2.00E+00,,2.03E+00,bertf,0.937985718,,0.932120323,,0.944199681,,0.5,,0.26726124,,2.28E-06,,6.99E-09,,0.34995924,,0.381574147,,0.374624155,,0.884303,,0.781388,,0.278294499,,0.422197553,,0.5,,0.721322
5.00E+00,3.00E+00,5.00E+00,5.00E+00,5.00E+00,4.25E+00,4.00E+00,5.00E+00,,4.53E+00,bertf,0.938983321,,0.933126926,,0.945180535,,0.956521739,,0.93250481,,0.90667531,,0.878741909,,0.92729263,,0.92729263,,0.92729263,,0.992512,,0.967805,,0.987755102,,0.819641366,,0.956521739,,0.859441
5.00E+00,4.75E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,5.00E+00,,4.84E+00,bertf,0.940251827,,0.93454951,,0.946285963,,0.95,,0.9486833,,0.94726824,,0.945741609,,0.979851947,,0.987171053,,0.98569571,,0.997464,,0.985653,,0.971428571,,0.870346034,,0.95,,0.973464
5.00E+00,3.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,3.00E+00,5.00E+00,,4.25E+00,bertf,0.941096485,,0.935414135,,0.94710356,,0.888888889,,0.82689823,,0.77470736,,0.721659707,,0.844866976,,0.82054308,,0.825257837,,0.986328,,0.927082,,0.483016597,,0.692177578,,0.888888889,,0.704248
5.00E+00,4.25E+00,5.00E+00,5.00E+00,4.00E+00,3.00E+00,4.00E+00,5.00E+00,,4.41E+00,bertf,0.941542506,,0.935854554,,0.947549045,,0.888888889,,0.84731855,,0.81715104,,0.788471816,,0.792625648,,0.847605105,,0.835791425,,0.991934,,0.931635,,0.550318364,,0.696242098,,0.888888889,,0.823405
5.00E+00,4.00E+00,5.00E+00,5.00E+00,5.00E+00,4.38E+00,4.00E+00,4.00E+00,,4.55E+00,bertf,0.941951394,,0.936346829,,0.947866976,,0.84375,,0.75602419,,0.68675161,,0.617285538,,0.742050233,,0.737515056,,0.738416118,,0.993919,,0.922052,,0.496318398,,0.674610548,,0.84375,,0.722112
5.00E+00,3.00E+00,5.00E+00,4.00E+00,4.00E+00,2.00E+00,3.63E+00,5.00E+00,,3.95E+00,bertf,0.941582263,,0.936101019,,0.947367072,,0.739130435,,0.63495044,,0.5122156,,0.404899367,,0.573269698,,0.635471645,,0.621574657,,0.96134,,0.856768,,0.372093504,,0.606251962,,0.739130435,,0.577879
3.00E+00,3.00E+00,5.00E+00,2.00E+00,4.00E+00,2.00E+00,1.00E+00,2.00E+00,,2.75E+00,bertf,0.941904724,,0.936495841,,0.947610378,,0.857142857,,0.84515425,,0.82982653,,0.809106711,,0.733908057,,0.780353967,,0.770412122,,0.98337,,0.938151,,0.96,,0.625808577,,0.857142857,,0.874284
4.00E+00,3.00E+00,5.00E+00,5.00E+00,4.00E+00,3.88E+00,4.00E+00,4.00E+00,,4.11E+00,bertf,0.942848563,,0.937562585,,0.948424518,,0.888888889,,0.81649658,,0.72492025,,0.596949179,,0.831367988,,0.831367988,,0.831367988,,0.972791,,0.925525,,0.94,,0.795451304,,0.888888889,,0.856952
5.00E+00,4.00E+00,5.00E+00,5.00E+00,5.00E+00,4.25E+00,4.00E+00,5.00E+00,,4.66E+00,bertf,0.943002045,,0.93786937,,0.948418438,,0.866666667,,0.78679579,,0.72492025,,0.660632864,,0.712702108,,0.736245703,,0.731366247,,0.975357,,0.941899,,0.457791015,,0.708375277,,0.866666667,,0.775959
5.00E+00,4.00E+00,5.00E+00,3.00E+00,5.00E+00,3.38E+00,1.00E+00,3.00E+00,,3.67E+00,bertf,0.94354403,,0.938524663,,0.948840857,,0.916666667,,0.8660254,,0.80671432,,0.769160567,,0.835583995,,0.880966774,,0.871364813,,0.982679,,0.950019,,0.519592239,,0.801241367,,0.916666667,,0.880196
5.00E+00,3.00E+00,5.00E+00,5.00E+00,4.00E+00,3.63E+00,1.00E+00,5.00E+00,,3.95E+00,bertf,0.944559276,,0.939603925,,0.949786305,,0.965517241,,0.94686415,,0.92713066,,0.906187443,,0.935592969,,0.941388322,,0.940221568,,0.996774,,0.975862,,0.617157688,,0.896038094,,0.965517241,,0.932317
5.00E+00,3.00E+00,5.00E+00,5.00E+00,5.00E+00,3.75E+00,1.00E+00,5.00E+00,,4.09E+00,bertf,0.945188463,,0.940335989,,0.950306892,,0.9,,0.89442719,,0.887904,,0.880111737,,0.872720347,,0.888010716,,0.884895191,,0.966905,,0.922075,,0.536693142,,0.810229744,,0.9,,0.798585
5.00E+00,2.00E+00,5.00E+00,3.00E+00,4.00E+00,3.25E+00,1.00E+00,5.00E+00,,3.53E+00,bertf,0.945938349,,0.941184938,,0.950952351,,0.933333333,,0.89442719,,0.87803758,,0.866641573,,0.905895294,,0.892675549,,0.895278194,,0.990711,,0.970477,,0.968057683,,0.807678483,,0.933333333,,0.954471
4.00E+00,4.00E+00,5.00E+00,4.00E+00,5.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.38E+00,bertf,0.946025848,,0.941329777,,0.950977325,,0.857142857,,0.80178373,,0.7404812,,0.689155781,,0.798400548,,0.761262171,,0.768315771,,0.979932,,0.922265,,0.503034445,,0.672263988,,0.857142857,,0.832112
4.00E+00,3.00E+00,4.00E+00,4.00E+00,3.50E+00,2.00E+00,4.00E+00,2.00E+00,,3.31E+00,bertf,0.984340012,,0.982617319,,0.986068785,,0.949640288,,0.923742371,,0.902445652,,0.882034497,,0.921652563,,0.929109951,,0.927605615,,0.999392,,0.977422,,0.673789422,,0.827127991,,0.949640288,,0.902187
5.00E+00,3.00E+00,4.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.38E+00,bertf,0.962588549,,0.957341492,,0.967922032,,0.860215054,,0.801045524,,0.756204782,,0.720432017,,0.770872036,,0.798682812,,0.792905297,,0.997894,,0.938808,,0.438957152,,0.623187175,,0.860215054,,0.653987
5.00E+00,4.00E+00,5.00E+00,5.00E+00,5.00E+00,4.38E+00,4.00E+00,5.00E+00,,4.67E+00,bertf,0.968565941,,0.964616299,,0.972574413,,0.953703704,,0.929823917,,0.908715207,,0.887980309,,0.91746463,,0.938389009,,0.934102476,,0.998709,,0.974711,,0.637039771,,0.825768698,,0.953703704,,0.892047
4.00E+00,4.00E+00,5.00E+00,5.00E+00,4.00E+00,3.88E+00,4.00E+00,4.00E+00,,4.23E+00,bertf,0.974369049,,0.971355796,,0.97742641,,0.981927711,,0.972739044,,0.965512311,,0.958725587,,0.96909876,,0.974827975,,0.973674909,,0.999852,,0.992333,,0.694798496,,0.910753732,,0.981927711,,0.96754
4.00E+00,4.00E+00,4.00E+00,4.00E+00,5.00E+00,3.63E+00,4.00E+00,3.00E+00,,3.95E+00,bertf,0.972747982,,0.969757557,,0.975777328,,0.883116883,,0.82094922,,0.765914768,,0.714816414,,0.794939319,,0.834839525,,0.826431316,,0.996145,,0.95041,,0.594783563,,0.715895907,,0.883116883,,0.885731
4.00E+00,3.00E+00,5.00E+00,4.00E+00,5.00E+00,3.75E+00,4.00E+00,4.00E+00,,4.09E+00,bertf,0.97332406,,0.970751524,,0.975929022,,0.933333333,,0.906972365,,0.885765441,,0.865385856,,0.874661706,,0.906193057,,0.899643588,,0.997865,,0.976065,,0.565032574,,0.812287386,,0.933333333,,0.927752
4.00E+00,4.00E+00,5.00E+00,4.00E+00,5.00E+00,4.00E+00,4.00E+00,4.00E+00,,4.25E+00,bertf,0.974994779,,0.972575307,,0.977442861,,0.962779156,,0.945158684,,0.929945354,,0.917199353,,0.943635877,,0.956670171,,0.954025018,,0.999766,,0.986341,,0.578166465,,0.806064124,,0.962779156,,0.87464
5.00E+00,4.63E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.70E+00,bertf,0.977169812,,0.975001454,,0.979363203,,0.987012987,,0.980441136,,0.973815649,,0.968252849,,0.974233914,,0.97338092,,0.973551359,,0.99985,,0.993801,,0.691748273,,0.864925466,,0.987012987,,0.977261
4.00E+00,4.00E+00,5.00E+00,5.00E+00,5.00E+00,4.13E+00,4.00E+00,4.00E+00,,4.39E+00,bertf,0.979347467,,0.977431417,,0.98128581,,0.993630573,,0.990399778,,0.987137505,,0.983843168,,0.989186307,,0.984335602,,0.985300659,,0.999863,,0.996289,,0.742663358,,0.934138863,,0.993630573,,0.983913
5.00E+00,4.00E+00,5.00E+00,4.00E+00,3.00E+00,3.25E+00,2.00E+00,2.00E+00,,3.53E+00,bertf,0.978464305,,0.976382136,,0.980569363,,0.937007874,,0.916696492,,0.901548734,,0.889637234,,0.888109402,,0.918010621,,0.911815107,,0.998584,,0.963882,,0.587811546,,0.729373397,,0.937007874,,0.731983
4.00E+00,3.00E+00,3.38E+00,4.00E+00,3.00E+00,2.00E+00,3.00E+00,3.00E+00,,3.17E+00,bertf,0.974044979,,0.971743166,,0.976371527,,0.733333333,,0.619139187,,0.511367508,,0.411432081,,0.576864883,,0.619611488,,0.610379656,,0.980836,,0.858881,,0.403666618,,0.507358124,,0.733333333,,0.711415
5.00E+00,4.00E+00,5.00E+00,4.00E+00,5.00E+00,4.13E+00,3.00E+00,4.00E+00,,4.27E+00,bertf,0.969872415,,0.967313826,,0.972458899,,0.779816514,,0.679789298,,0.607840179,,0.539548618,,0.699972959,,0.728883901,,0.722849732,,0.996664,,0.919933,,0.454261353,,0.548999366,,0.770642202,,0.599905
5.00E+00,4.00E+00,5.00E+00,4.25E+00,5.00E+00,3.00E+00,4.00E+00,5.00E+00,,4.41E+00,bertf,0.968103051,,0.965244949,,0.970993757,,0.824074074,,0.744659072,,0.683354901,,0.630504581,,0.76173548,,0.798982606,,0.791151059,,0.994742,,0.930236,,0.493811479,,0.582609599,,0.824074074,,0.684419
5.00E+00,4.00E+00,5.00E+00,4.00E+00,3.00E+00,3.75E+00,3.00E+00,5.00E+00,,4.09E+00,bertf,0.970331788,,0.967682183,,0.973011672,,0.997732426,,0.996592835,,0.995449341,,0.994301918,,0.996258698,,0.996258698,,0.996258698,,0.999994,,0.999149,,0.998704104,,0.969794857,,0.997732426,,0.990019
5.00E+00,4.00E+00,5.00E+00,5.00E+00,3.00E+00,4.00E+00,4.00E+00,4.00E+00,,4.25E+00,bertf,0.969014347,,0.966272473,,0.971786797,,0.865,,0.807471393,,0.765084381,,0.731573696,,0.775617083,,0.818312844,,0.809271174,,0.998115,,0.93724,,0.488558789,,0.626660023,,0.865,,0.656249
5.00E+00,4.00E+00,5.00E+00,4.00E+00,5.00E+00,4.13E+00,4.00E+00,4.00E+00,,4.39E+00,bertf,0.96494174,,0.961843073,,0.96807909,,0.764705882,,0.655855974,,0.556193168,,0.470871306,,0.566909173,,0.66916129,,0.64473854,,0.96443,,0.858082,,0.355408181,,0.524511264,,0.764705882,,0.778319
5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,4.50E+00,4.00E+00,5.00E+00,,4.81E+00,bertf,0.965852499,,0.962954998,,0.968786597,,0.937888199,,0.928269779,,0.920671283,,0.915137311,,0.909995181,,0.935871491,,0.930539292,,0.999197,,0.977964,,0.663899635,,0.820295638,,0.937888199,,0.985428
5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,4.75E+00,4.00E+00,5.00E+00,,4.84E+00,bertf,0.96747756,,0.964726567,,0.970263243,,0.9875,,0.984310888,,0.981091254,,0.977840536,,0.978724027,,0.984171149,,0.983075254,,0.999775,,0.994964,,0.705318535,,0.943470471,,0.9875,,0.97998
5.00E+00,4.63E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.70E+00,bertf,0.968286633,,0.96554786,,0.971059024,,0.866666667,,0.786795792,,0.724920249,,0.660632864,,0.811186684,,0.776907249,,0.783453065,,0.981113,,0.929663,,0.513032791,,0.727222884,,0.866666667,,0.818486
5.00E+00,4.63E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.70E+00,bertf,0.969322503,,0.966706395,,0.971970558,,0.958974359,,0.948502165,,0.937916559,,0.92721395,,0.945206888,,0.955198486,,0.953177671,,0.999658,,0.987278,,0.660340422,,0.871257205,,0.958974359,,0.942425
4.50E+00,4.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.44E+00,bertf,0.970558047,,0.968013585,,0.973133087,,0.989473684,,0.98415919,,0.978809728,,0.975222375,,0.975181812,,0.977908401,,0.977361453,,0.999932,,0.996057,,0.686937613,,0.894954117,,0.989473684,,0.979581
5.00E+00,4.63E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,4.00E+00,5.00E+00,,4.70E+00,bertf,0.969397604,,0.966820717,,0.972004652,,0.850746269,,0.77992537,,0.729489278,,0.690577437,,0.75302047,,0.790396138,,0.782525253,,0.998285,,0.944676,,0.461788894,,0.644446481,,0.850746269,,0.699733
5.00E+00,4.75E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,4.00E+00,5.00E+00,,4.84E+00,bertf,0.970120728,,0.967635453,,0.972634792,,0.961352657,,0.944203762,,0.92856431,,0.914475652,,0.944697411,,0.955705567,,0.953476646,,0.999832,,0.986601,,0.604865651,,0.825146027,,0.961352657,,0.943584
5.00E+00,4.38E+00,5.00E+00,5.00E+00,5.00E+00,3.00E+00,4.00E+00,5.00E+00,,4.55E+00,bertf,0.971353948,,0.968972206,,0.973763227,,0.994382022,,0.991537224,,0.988668037,,0.98577406,,0.987863955,,0.987863955,,0.987863955,,0.99998,,0.998847,,0.71526548,,0.964556395,,0.994382022,,1
5.00E+00,4.00E+00,5.00E+00,4.00E+00,3.00E+00,4.00E+00,3.88E+00,5.00E+00,,4.23E+00,bertf,0.970654428,,0.968179166,,0.973158121,,0.848484848,,0.791563912,,0.74361321,,0.696226918,,0.752094882,,0.774357014,,0.769761939,,0.99094,,0.910312,,0.537507891,,0.664455584,,0.848484848,,0.723469
4.00E+00,3.00E+00,5.00E+00,4.00E+00,4.00E+00,3.75E+00,3.00E+00,5.00E+00,,3.97E+00,bertf,0.971058011,,0.968615651,,0.973527849,,0.941176471,,0.918065684,,0.894260127,,0.869701856,,0.882965911,,0.922451725,,0.91417713,,0.998974,,0.978664,,0.677032365,,0.82652754,,0.941176471,,0.952296
4.00E+00,4.00E+00,5.00E+00,3.00E+00,4.00E+00,3.63E+00,3.00E+00,4.00E+00,,3.83E+00,bertf,0.970823288,,0.9681831,,0.973494589,,0.894736842,,0.863489453,,0.829219491,,0.791261986,,0.809914283,,0.856629001,,0.846706844,,0.986163,,0.930462,,0.515238584,,0.726708934,,0.894736842,,0.892898
4.00E+00,4.00E+00,3.88E+00,4.00E+00,4.00E+00,3.00E+00,4.00E+00,3.00E+00,,3.73E+00,bertf,0.970034063,,0.967327178,,0.972772479,,0.810810811,,0.719734686,,0.655154116,,0.603139639,,0.684432573,,0.723760225,,0.715410427,,0.978403,,0.908054,,0.478444982,,0.570723042,,0.810810811,,0.714878
5.00E+00,4.00E+00,5.00E+00,4.00E+00,5.00E+00,4.13E+00,4.00E+00,3.00E+00,,4.27E+00,bertf,0.968629599,,0.965787232,,0.971505642,,0.72,,0.6,,0.500289687,,0.410726755,,0.560691701,,0.612843522,,0.601373297,,0.977069,,0.838848,,0.415536367,,0.413230461,,0.72,,0.59051
